nan,1.00,nan,0.93,nan,0.85,nan,0.89
nan,1.00,nan,0.88,nan,0.83,nan,0.86
nan,1.00,nan,0.78,nan,0.79,nan,0.75
nan,1.00,nan,0.64,nan,0.59,nan,0.59
0.42,1.00,0.58,0.62,0.40,0.49,0.35,0.46
0.59,1.00,0.66,0.69,0.57,0.54,0.44,0.60
0.60,1.00,0.49,0.66,0.53,0.52,0.40,0.61
0.51,1.00,0.45,0.59,0.41,0.51,0.34,0.59
0.55,1.00,0.46,0.57,0.37,0.52,0.35,0.62
0.39,1.00,0.33,0.60,0.20,0.59,0.24,0.66
nan,1.00,nan,0.79,nan,0.70,nan,0.81
nan,1.00,nan,0.85,nan,0.79,nan,0.89
nan,1.00,nan,0.87,nan,0.83,nan,0.94
nan,1.00,nan,0.84,nan,0.82,nan,0.96
nan,1.00,nan,0.92,nan,0.85,nan,0.88
nan,1.00,nan,0.85,nan,0.75,nan,0.77
nan,1.00,nan,0.69,nan,0.60,nan,0.64
0.50,1.00,0.46,0.69,0.44,0.54,0.46,0.62
0.61,1.00,0.63,0.59,0.58,0.49,0.40,0.48
0.52,1.00,0.58,0.67,0.62,0.59,0.45,0.53
0.57,1.00,0.58,0.68,0.58,0.56,0.40,0.59
0.62,1.00,0.52,0.64,0.46,0.60,0.44,0.66
0.55,1.00,0.51,0.63,0.43,0.61,0.45,0.71
0.49,1.00,0.44,0.55,0.38,0.56,0.34,0.73
0.41,1.00,0.33,0.62,0.23,0.62,0.33,0.80
nan,1.00,nan,0.80,nan,0.77,nan,0.88
nan,1.00,nan,0.83,nan,0.80,nan,0.91
nan,1.00,nan,0.84,nan,0.83,nan,0.93
nan,1.00,nan,0.88,nan,0.83,nan,0.85
nan,1.00,nan,0.83,nan,0.70,nan,0.70
0.50,1.00,0.59,0.83,0.53,0.68,0.58,0.74
0.41,1.00,0.45,0.73,0.44,0.56,0.42,0.64
0.53,1.00,0.56,0.66,0.48,0.54,0.37,0.52
0.59,1.00,0.63,0.70,0.54,0.49,0.37,0.52
0.67,1.00,0.72,0.72,0.61,0.62,0.60,0.69
0.77,1.00,0.72,0.69,0.60,0.67,0.64,0.75
0.73,1.00,0.66,0.63,0.52,0.64,0.55,0.76
0.58,1.00,0.56,0.60,0.46,0.57,0.50,0.79
0.55,1.00,0.49,0.60,0.41,0.57,0.44,0.83
0.43,1.00,0.36,0.66,0.28,0.61,0.36,0.85
nan,1.00,nan,0.75,nan,0.69,nan,0.77
nan,1.00,nan,0.84,nan,0.78,nan,0.87
nan,1.00,nan,0.85,nan,0.72,nan,0.77
0.52,1.00,0.58,0.82,0.53,0.76,0.57,0.75
0.38,1.00,0.54,0.84,0.44,0.66,0.51,0.70
0.40,1.00,0.60,0.75,0.59,0.53,0.38,0.60
0.53,1.00,0.54,0.78,0.52,0.43,0.29,0.51
0.70,1.00,0.69,0.78,0.55,0.52,0.49,0.63
0.80,1.00,0.75,0.71,0.59,0.56,0.67,0.77
0.78,1.00,0.74,0.70,0.57,0.64,0.70,0.84
0.76,1.00,0.76,0.67,0.59,0.63,0.72,0.83
0.74,1.00,0.74,0.61,0.55,0.58,0.66,0.85
0.61,1.00,0.61,0.61,0.50,0.61,0.53,0.82
0.59,1.00,0.48,0.59,0.50,0.61,0.43,0.79
0.44,1.00,0.30,0.59,0.32,0.50,0.20,0.73
nan,1.00,nan,0.72,nan,0.65,nan,0.71
0.61,1.00,0.65,0.77,0.58,0.61,0.64,0.73
0.35,1.00,0.56,0.84,0.51,0.79,0.53,0.71
0.43,1.00,0.66,0.80,0.62,0.59,0.42,0.59
0.51,1.00,0.61,0.81,0.60,0.45,0.33,0.45
0.59,1.00,0.78,0.81,0.65,0.47,0.42,0.60
0.77,1.00,0.78,0.83,0.71,0.58,0.68,0.76
0.81,1.00,0.74,0.75,0.62,0.58,0.70,0.81
0.80,1.00,0.79,0.72,0.65,0.59,0.73,0.83
0.72,1.00,0.74,0.72,0.58,0.66,0.72,0.88
0.67,1.00,0.76,0.67,0.57,0.64,0.71,0.88
0.69,1.00,0.66,0.63,0.59,0.64,0.54,0.77
0.53,1.00,0.42,0.62,0.50,0.63,0.36,0.73
0.43,1.00,0.32,0.52,0.43,0.54,0.27,0.71
0.45,1.00,0.37,0.59,0.35,0.43,0.24,0.59
0.51,1.00,0.56,0.78,0.56,0.74,0.60,0.73
0.42,1.00,0.61,0.73,0.63,0.63,0.43,0.62
0.46,1.00,0.70,0.80,0.64,0.50,0.29,0.47
0.54,1.00,0.77,0.79,0.66,0.44,0.43,0.48
0.70,1.00,0.78,0.78,0.68,0.52,0.65,0.70
0.73,1.00,0.79,0.82,0.67,0.60,0.64,0.82
0.79,1.00,0.76,0.78,0.65,0.58,0.69,0.83
0.77,1.00,0.79,0.76,0.70,0.67,0.73,0.85
0.75,1.00,0.78,0.75,0.61,0.75,0.74,0.89
0.69,1.00,0.76,0.76,0.55,0.73,0.61,0.82
0.64,1.00,0.66,0.74,0.59,0.66,0.41,0.69
0.53,1.00,0.50,0.72,0.57,0.63,0.35,0.69
0.48,1.00,0.40,0.63,0.49,0.57,0.26,0.64
0.54,1.00,0.48,0.52,0.48,0.55,0.38,0.67
0.46,1.00,0.62,0.69,0.52,0.62,0.48,0.60
0.53,1.00,0.64,0.66,0.54,0.66,0.46,0.54
0.51,1.00,0.70,0.73,0.65,0.52,0.47,0.46
0.60,1.00,0.76,0.71,0.56,0.44,0.44,0.53
0.68,1.00,0.78,0.75,0.57,0.53,0.56,0.71
0.78,1.00,0.75,0.78,0.63,0.61,0.75,0.83
0.73,1.00,0.76,0.80,0.64,0.68,0.71,0.88
0.72,1.00,0.73,0.76,0.63,0.78,0.71,0.90
0.66,1.00,0.74,0.73,0.56,0.69,0.57,0.80
0.67,1.00,0.74,0.75,0.50,0.53,0.37,0.65
0.57,1.00,0.68,0.80,0.52,0.50,0.31,0.59
0.53,1.00,0.63,0.77,0.61,0.54,0.33,0.57
0.50,1.00,0.54,0.66,0.57,0.58,0.40,0.56
0.66,1.00,0.59,0.73,0.64,0.69,0.67,0.77
0.58,1.00,0.60,0.62,0.47,0.64,0.44,0.57
0.50,1.00,0.55,0.59,0.55,0.69,0.50,0.53
0.54,1.00,0.57,0.55,0.48,0.58,0.50,0.53
0.64,1.00,0.62,0.67,0.46,0.48,0.45,0.58
0.72,1.00,0.75,0.71,0.56,0.56,0.53,0.71
0.77,1.00,0.72,0.74,0.60,0.58,0.64,0.81
0.74,1.00,0.68,0.74,0.57,0.64,0.63,0.85
0.68,1.00,0.74,0.75,0.54,0.70,0.59,0.84
0.59,1.00,0.70,0.79,0.50,0.64,0.43,0.67
0.64,1.00,0.64,0.76,0.52,0.52,0.36,0.57
0.56,1.00,0.59,0.79,0.50,0.49,0.32,0.54
0.51,1.00,0.63,0.71,0.52,0.49,0.40,0.54
0.58,1.00,0.67,0.75,0.61,0.67,0.69,0.71
